Date,Open,High,Low,Close,Adj Close,Volume
2010-08-09,353.470001,355.279999,349.579987,354.049988,353.878754,0
2010-08-10,348.890015,348.890015,341.440002,344.739990,344.573273,0
2010-08-11,335.980011,336.000000,327.670013,330.059998,329.900360,0
2010-08-12,322.109985,327.760010,318.910004,325.750000,325.592468,0
2010-08-13,325.619995,329.600006,322.739990,322.739990,322.583893,0
2010-08-16,320.809998,327.320007,319.109985,324.260010,324.103180,0
2010-08-17,327.029999,332.089996,325.750000,328.600006,328.441071,0
2010-08-18,328.109985,333.839996,326.760010,332.100006,331.939392,0
2010-08-19,329.980011,332.450012,324.850006,326.420013,326.262146,0
2010-08-20,327.820007,331.079987,325.450012,327.880005,327.721436,0
2010-08-23,329.350006,331.040009,323.519989,323.779999,323.623413,0
2010-08-24,318.510010,321.820007,315.720001,318.410004,318.256012,0
2010-08-25,315.679993,322.880005,312.660004,321.500000,321.344513,0
2010-08-26,323.079987,323.730011,314.070007,315.230011,315.077545,0
2010-08-27,317.790009,322.730011,309.089996,321.760010,321.604401,0
2010-08-30,320.989990,321.000000,313.579987,313.579987,313.428314,0
2010-08-31,311.519989,315.109985,305.790009,307.489990,307.341278,0
2010-09-01,312.309998,320.059998,311.679993,316.750000,316.596802,0
2010-09-02,317.559998,323.320007,316.459991,323.320007,323.163635,0
2010-09-03,328.070007,330.899994,322.980011,328.709991,328.551025,0
2010-09-07,326.940002,328.320007,321.399994,322.309998,322.154114,0
2010-09-08,322.720001,322.799988,317.640015,320.899994,320.744781,0
2010-09-09,323.950012,324.850006,320.029999,321.079987,320.924713,0
2010-09-10,320.440002,321.649994,312.309998,316.570007,316.416901,0
2010-09-13,319.910004,327.890015,319.899994,327.170013,327.011780,0
2010-09-14,326.600006,335.119995,323.459991,332.760010,332.599091,0
2010-09-15,330.959991,332.420013,327.519989,331.640015,331.479614,0
2010-09-16,330.619995,334.910004,329.190002,334.239990,334.078339,0
2010-09-17,335.700012,336.450012,332.589996,334.350006,334.188293,0
2010-09-20,334.750000,336.649994,331.200012,336.119995,335.957428,0
2010-09-21,335.660004,338.119995,333.869995,335.290009,335.127838,0
2010-09-22,333.420013,334.880005,328.049988,330.450012,330.290192,0
2010-09-23,327.429993,338.429993,325.320007,332.829987,332.669006,0
2010-09-24,337.089996,346.549988,337.070007,346.140015,345.972595,0
2010-09-27,346.160004,346.989990,342.480011,343.799988,343.633728,0
2010-09-28,344.779999,350.010010,340.510010,349.459991,349.290985,0
2010-09-29,348.059998,354.320007,347.489990,351.790009,351.619873,0
2010-09-30,352.980011,356.220001,345.839996,349.239990,349.071075,0
2010-10-01,351.059998,353.029999,345.510010,348.059998,347.891663,0
2010-10-04,346.899994,347.619995,339.480011,343.119995,342.954041,0
2010-10-05,345.989990,351.690002,345.989990,350.910004,350.740295,0
2010-10-06,349.989990,350.720001,342.350006,345.339996,345.172974,0
2010-10-07,346.690002,348.220001,342.570007,346.829987,346.662262,0
2010-10-08,345.589996,351.019989,341.920013,350.149994,349.980652,0
2010-10-11,350.920013,355.940002,350.500000,352.670013,352.499451,0
2010-10-12,351.720001,356.559998,348.940002,355.320007,355.148163,0
2010-10-13,356.850006,357.579987,352.160004,355.660004,355.488007,0
2010-10-14,355.529999,358.109985,352.670013,354.829987,354.658386,0
2010-10-15,356.309998,358.470001,351.869995,357.119995,356.947266,0
2010-10-18,356.589996,356.600006,351.730011,354.570007,354.398529,0
2010-10-19,350.459991,355.880005,345.980011,349.619995,349.450897,0
2010-10-20,349.359985,353.459991,347.450012,351.779999,351.609863,0
2010-10-21,352.160004,352.679993,346.640015,349.859985,349.690796,0
2010-10-22,350.950012,357.570007,350.570007,356.940002,356.767365,0
2010-10-25,358.220001,362.799988,358.220001,360.779999,360.605499,0
2010-10-26,358.910004,361.059998,355.179993,359.359985,359.186188,0
2010-10-27,360.329987,370.579987,359.730011,370.450012,370.270844,0
2010-10-28,370.450012,371.220001,365.880005,370.339996,370.160889,0
2010-10-29,369.899994,373.779999,369.630005,372.640015,372.459808,0
2010-11-01,373.579987,375.230011,368.579987,371.450012,371.270355,0
2010-11-02,374.040009,375.760010,371.899994,374.190002,374.009033,0
2010-11-03,373.940002,377.829987,371.950012,377.809998,377.627289,0
2010-11-04,381.619995,389.880005,381.359985,389.750000,389.561493,0
2010-11-05,390.140015,393.959991,388.929993,392.019989,391.830383,0
2010-11-08,390.779999,394.549988,390.160004,391.880005,391.690491,0
2010-11-09,391.829987,392.410004,385.709991,387.320007,387.132690,0
2010-11-10,387.119995,387.609985,382.140015,387.339996,387.152679,0
2010-11-11,377.820007,383.910004,372.829987,382.489990,382.304993,0
2010-11-12,382.329987,388.529999,378.510010,382.609985,382.424957,0
2010-11-15,384.500000,385.970001,379.540009,379.570007,379.386444,0
2010-11-16,377.309998,380.359985,372.260010,374.070007,373.889099,0
2010-11-17,373.989990,378.149994,372.290009,373.850006,373.669189,0
2010-11-18,378.089996,382.320007,377.950012,380.959991,380.775757,0
2010-11-19,381.329987,388.089996,380.980011,387.089996,386.902802,0
2010-11-22,386.279999,391.809998,385.750000,391.329987,391.140717,0
2010-11-23,387.579987,390.910004,386.510010,388.269989,388.082214,0
2010-11-24,391.350006,399.230011,391.339996,398.709991,398.517151,0
2010-11-26,395.529999,398.260010,394.989990,396.029999,395.838470,0
2010-11-29,393.820007,396.079987,390.410004,395.149994,394.958893,0
2010-11-30,390.859985,392.559998,389.130005,390.119995,389.931335,0
2010-12-01,396.049988,403.570007,396.049988,403.070007,402.875061,0
2010-12-02,403.519989,410.809998,403.179993,410.559998,410.361450,0
2010-12-03,408.070007,413.190002,407.549988,412.429993,412.230530,0
2010-12-06,412.359985,412.649994,408.410004,411.769989,411.570831,0
2010-12-07,415.200012,417.869995,411.369995,411.510010,411.311005,0
2010-12-08,411.929993,415.750000,410.540009,415.429993,415.229065,0
2010-12-09,417.640015,418.470001,414.869995,416.399994,416.198608,0
2010-12-10,417.250000,418.179993,414.820007,416.690002,416.488464,0
2010-12-13,418.529999,419.209991,413.049988,413.200012,413.000183,0
2010-12-14,413.579987,415.040009,409.260010,410.670013,410.471405,0
2010-12-15,408.929993,411.899994,405.529999,406.029999,405.833618,0
2010-12-16,407.109985,409.920013,405.630005,408.709991,408.512329,0
2010-12-17,409.250000,412.350006,409.100006,411.440002,411.241028,0
2010-12-20,412.209991,412.489990,408.239990,410.239990,410.041595,0
2010-12-21,411.709991,414.220001,411.690002,412.959991,412.760284,0
2010-12-22,411.049988,413.290009,408.609985,413.089996,412.890198,0
2010-12-23,411.859985,413.350006,411.019989,411.779999,411.580841,0
2010-12-27,410.220001,413.079987,406.910004,412.269989,412.070587,0
2010-12-28,413.329987,413.399994,408.980011,410.660004,410.461395,0
2010-12-29,411.380005,411.890015,409.200012,411.200012,411.001129,0
2010-12-30,410.890015,412.989990,410.209991,412.299988,412.100586,0
2010-12-31,412.070007,412.779999,409.640015,411.820007,411.620850,0
2011-01-03,414.760010,419.559998,413.399994,415.049988,414.849243,0
2011-01-04,416.809998,418.329987,411.230011,415.579987,415.378998,0
2011-01-05,414.350006,417.970001,412.200012,417.089996,416.888275,0
2011-01-06,418.399994,424.989990,418.290009,424.769989,424.564545,0
2011-01-07,425.519989,427.480011,418.820007,425.760010,425.554108,0
2011-01-10,424.600006,430.850006,423.079987,430.170013,429.961975,0
2011-01-11,431.549988,432.410004,428.470001,431.519989,431.311279,0
2011-01-12,433.730011,440.019989,431.750000,440.010010,439.797211,0
2011-01-13,439.519989,442.000000,436.929993,439.820007,439.607300,0
2011-01-14,442.010010,451.589996,441.100006,451.589996,451.371582,0
2011-01-18,449.730011,451.730011,447.600006,449.929993,449.712402,0
2011-01-19,445.140015,446.920013,438.459991,439.329987,439.117523,0
2011-01-20,436.049988,436.049988,428.829987,434.769989,434.559723,0
2011-01-21,437.609985,439.049988,431.100006,431.649994,431.441223,0
2011-01-24,434.029999,442.440002,432.970001,442.420013,442.206055,0
2011-01-25,440.940002,441.790009,435.600006,439.119995,438.907623,0
2011-01-26,441.209991,443.839996,437.869995,442.940002,442.725769,0
2011-01-27,445.410004,452.049988,445.380005,451.279999,451.061737,0
2011-01-28,451.279999,451.279999,435.459991,438.609985,438.397858,0
2011-01-31,439.980011,442.750000,436.399994,440.510010,440.296967,0
2011-02-01,445.059998,453.589996,445.010010,451.829987,451.611481,0
2011-02-02,449.029999,455.839996,448.510010,453.910004,453.690491,0
2011-02-03,454.279999,454.899994,449.190002,453.660004,453.440613,0
2011-02-04,454.690002,463.149994,454.489990,463.109985,462.886017,0
2011-02-07,463.970001,466.339996,459.410004,461.250000,461.026917,0
2011-02-08,462.149994,462.149994,457.239990,460.899994,460.677094,0
2011-02-09,460.399994,460.950012,455.980011,457.600006,457.378693,0
2011-02-10,453.790009,459.559998,451.380005,459.250000,459.027893,0
2011-02-11,457.359985,464.339996,455.529999,462.820007,462.596161,0
2011-02-14,464.019989,469.739990,463.769989,466.399994,466.174438,0
2011-02-15,465.239990,465.359985,459.730011,461.380005,461.156860,0
2011-02-16,463.500000,467.850006,463.049988,466.559998,466.334351,0
2011-02-17,464.429993,474.079987,464.279999,473.220001,472.991150,0
2011-02-18,473.980011,474.329987,469.630005,471.459991,471.231964,0
2011-02-22,464.350006,464.410004,451.779999,452.809998,452.591003,0
2011-02-23,452.940002,453.010010,438.600006,444.269989,444.055115,0
2011-02-24,445.279999,452.890015,442.989990,451.899994,451.681427,0
2011-02-25,456.109985,463.869995,456.100006,463.690002,463.465759,0
2011-02-28,464.940002,466.589996,453.670013,458.619995,458.398193,0
2011-03-01,459.410004,461.559998,449.230011,449.779999,449.562469,0
2011-03-02,449.790009,461.459991,449.739990,456.089996,455.869415,0
2011-03-03,460.649994,466.209991,460.649994,464.769989,464.545197,0
2011-03-04,463.140015,463.690002,456.809998,459.820007,459.597626,0
2011-03-07,460.570007,460.850006,442.549988,447.350006,447.133667,0
2011-03-08,447.640015,452.440002,443.350006,447.940002,447.723358,0
2011-03-09,445.670013,445.670013,433.619995,434.350006,434.139954,0
2011-03-10,427.369995,429.989990,422.850006,423.730011,423.525085,0
2011-03-11,421.299988,428.989990,421.040009,427.910004,427.703064,0
2011-03-14,425.519989,432.329987,424.049988,427.170013,426.963409,0
2011-03-15,412.679993,424.630005,408.690002,421.790009,421.586029,0
2011-03-16,419.980011,426.559998,409.529999,412.440002,412.240540,0
2011-03-17,418.890015,422.890015,416.130005,417.970001,417.767853,0
2011-03-18,423.220001,423.890015,417.410004,419.200012,418.997284,0
2011-03-21,423.839996,429.290009,423.720001,426.790009,426.583588,0
2011-03-22,425.420013,426.100006,422.200012,422.910004,422.705475,0
2011-03-23,421.019989,427.649994,418.619995,426.940002,426.733521,0
2011-03-24,432.339996,438.369995,429.839996,437.410004,437.198456,0
2011-03-25,438.220001,440.920013,435.940002,436.269989,436.058990,0
2011-03-28,438.220001,440.579987,436.179993,436.750000,436.538788,0
2011-03-29,435.540009,441.109985,432.519989,441.040009,440.826721,0
2011-03-30,444.230011,445.269989,437.920013,441.380005,441.166534,0
2011-03-31,441.380005,442.179993,435.920013,437.359985,437.148468,0
2011-04-01,440.470001,440.649994,430.980011,432.850006,432.640656,0
2011-04-04,434.119995,434.279999,426.269989,429.049988,428.842499,0
2011-04-05,436.260010,441.869995,435.529999,438.779999,438.567780,0
2011-04-06,443.609985,445.709991,440.950012,445.500000,445.284546,0
2011-04-07,444.779999,445.440002,438.640015,443.250000,443.035645,0
2011-04-08,446.390015,447.250000,438.299988,439.579987,439.367401,0
2011-04-11,440.250000,440.559998,434.459991,435.880005,435.669189,0
2011-04-12,432.049988,432.049988,424.600006,426.779999,426.573608,0
2011-04-13,429.989990,430.720001,425.299988,427.890015,427.683075,0
2011-04-14,424.829987,428.640015,422.010010,428.410004,428.202820,0
2011-04-15,427.410004,432.350006,425.089996,431.230011,431.021454,0
2011-04-18,425.600006,425.890015,420.149994,423.440002,423.235199,0
2011-04-19,423.470001,425.510010,421.630005,425.260010,425.054352,0
2011-04-20,435.730011,443.470001,435.730011,443.420013,443.205566,0
2011-04-21,445.190002,445.220001,441.140015,443.200012,442.985657,0
2011-04-25,442.459991,445.690002,441.769989,443.410004,443.195557,0
2011-04-26,444.609985,451.170013,443.480011,450.480011,450.262146,0
2011-04-27,447.459991,451.239990,445.100006,450.640015,450.422058,0
2011-04-28,448.619995,450.399994,444.410004,447.540009,447.323578,0
2011-04-29,447.459991,450.500000,447.089996,449.559998,449.342590,0
2011-05-02,450.619995,450.790009,444.220001,445.059998,444.844757,0
2011-05-03,443.880005,444.309998,436.769989,439.429993,439.217468,0
2011-05-04,442.309998,442.920013,434.170013,439.700012,439.487366,0
2011-05-05,437.309998,444.920013,436.420013,440.350006,440.137024,0
2011-05-06,445.000000,448.690002,441.920013,443.660004,443.445435,0
2011-05-09,443.750000,443.779999,439.459991,442.359985,442.146057,0
2011-05-10,443.649994,445.839996,441.769989,444.589996,444.374969,0
2011-05-11,443.880005,446.750000,438.250000,440.890015,440.676788,0
2011-05-12,439.850006,448.470001,438.440002,447.130005,446.913757,0
2011-05-13,445.149994,447.440002,440.790009,440.950012,440.736755,0
2011-05-16,440.130005,444.380005,434.320007,434.690002,434.479767,0
2011-05-17,432.059998,432.059998,425.459991,429.480011,429.272308,0
2011-05-18,430.450012,438.839996,430.450012,437.589996,437.378357,0
2011-05-19,435.720001,435.739990,430.019989,433.869995,433.660156,0
2011-05-20,432.929993,435.029999,430.250000,432.559998,432.350800,0
2011-05-23,426.630005,426.630005,423.290009,423.339996,423.135254,0
2011-05-24,424.890015,426.070007,420.000000,420.209991,420.006775,0
2011-05-25,418.850006,425.579987,417.859985,424.209991,424.004822,0
2011-05-26,423.700012,429.140015,422.239990,428.239990,428.032867,0
2011-05-27,431.230011,434.470001,431.230011,433.089996,432.880554,0
2011-05-31,436.019989,439.640015,435.420013,439.600006,439.387390,0
2011-06-01,438.250000,438.459991,426.109985,426.279999,426.073822,0
2011-06-02,426.989990,430.470001,424.140015,426.420013,426.213776,0
2011-06-03,422.619995,425.049988,418.149994,418.519989,418.317566,0
2011-06-06,418.140015,419.950012,415.079987,415.339996,415.139130,0
2011-06-07,418.200012,421.850006,417.420013,417.640015,417.438019,0
2011-06-08,415.459991,415.670013,407.730011,408.940002,408.742218,0
2011-06-09,409.869995,412.040009,407.390015,409.619995,409.421875,0
2011-06-10,408.910004,408.929993,400.100006,402.799988,402.605194,0
2011-06-13,403.779999,405.350006,397.790009,399.079987,398.886993,0
2011-06-14,402.880005,409.029999,402.880005,406.750000,406.553284,0
2011-06-15,402.570007,405.269989,398.309998,398.440002,398.247314,0
2011-06-16,398.980011,399.369995,390.690002,393.869995,393.679504,0
2011-06-17,397.100006,397.760010,387.100006,388.209991,388.022247,0
2011-06-20,387.600006,390.420013,386.959991,388.730011,388.542023,0
2011-06-21,390.640015,399.309998,389.029999,398.609985,398.417206,0
2011-06-22,396.959991,400.510010,395.390015,396.730011,396.538147,0
2011-06-23,392.239990,402.880005,389.359985,402.559998,402.365295,0
2011-06-24,399.679993,399.690002,391.970001,392.500000,392.310181,0
2011-06-27,392.279999,397.350006,389.269989,395.269989,395.078827,0
2011-06-28,396.179993,400.529999,395.869995,400.519989,400.326294,0
2011-06-29,401.679993,402.410004,397.390015,400.170013,399.976471,0
2011-06-30,401.450012,411.309998,401.450012,410.350006,410.151550,0
2011-07-01,411.250000,419.600006,409.040009,419.109985,418.907288,0
2011-07-05,419.359985,419.570007,413.109985,414.940002,414.739319,0
2011-07-06,413.670013,413.769989,408.489990,411.790009,411.590851,0
2011-07-07,415.660004,422.559998,414.600006,420.399994,420.196686,0
2011-07-08,416.010010,416.109985,409.679993,413.799988,413.599854,0
2011-07-11,409.480011,414.980011,405.480011,406.730011,406.533295,0
2011-07-12,402.660004,402.660004,393.209991,394.959991,394.768982,0
2011-07-13,397.640015,400.100006,392.459991,393.869995,393.679504,0
2011-07-14,394.750000,398.950012,387.040009,387.760010,387.572479,0
2011-07-15,389.649994,390.410004,385.339996,390.070007,389.881348,0
2011-07-18,387.940002,389.790009,381.619995,384.630005,384.444000,0
2011-07-19,388.820007,398.130005,388.820007,397.410004,397.217804,0
2011-07-20,397.850006,399.339996,392.839996,395.109985,394.918884,0
2011-07-21,393.549988,399.910004,389.290009,398.880005,398.687103,0
2011-07-22,399.850006,409.540009,399.519989,408.559998,408.362396,0
2011-07-25,403.440002,405.799988,400.239990,403.079987,402.885040,0
2011-07-26,405.179993,411.140015,405.179993,406.470001,406.273407,0
2011-07-27,401.149994,401.149994,390.410004,391.130005,390.940857,0
2011-07-28,390.760010,397.309998,386.630005,390.529999,390.341125,0
2011-07-29,384.480011,390.829987,382.079987,386.940002,386.752869,0
2011-08-01,391.619995,394.309998,381.820007,386.929993,386.742859,0
2011-08-02,382.859985,386.540009,375.140015,375.170013,374.988556,0
2011-08-03,375.019989,380.049988,367.679993,379.390015,379.206543,0
2011-08-04,373.279999,374.489990,357.230011,357.320007,357.147186,0
2011-08-05,361.529999,366.040009,340.250000,350.220001,350.050629,0
2011-08-08,339.190002,344.970001,329.859985,331.329987,331.169739,0
2011-08-09,337.290009,346.850006,326.880005,346.690002,346.522339,0
2011-08-10,340.220001,350.670013,335.070007,339.540009,339.375793,0
2011-08-11,343.859985,361.209991,343.350006,357.119995,356.947266,0
2011-08-12,360.079987,362.989990,353.040009,355.619995,355.447998,0
2011-08-15,356.209991,362.649994,356.170013,362.649994,362.474609,0
2011-08-16,358.079987,361.700012,351.029999,355.410004,355.238129,0
2011-08-17,354.640015,360.839996,349.670013,353.100006,352.929230,0
2011-08-18,343.109985,343.109985,329.950012,332.230011,332.069336,0
2011-08-19,330.200012,339.700012,325.410004,326.320007,326.162201,0
2011-08-22,333.160004,335.600006,326.739990,328.940002,328.780914,0
2011-08-23,331.040009,346.089996,329.859985,346.089996,345.922607,0
2011-08-24,346.100006,348.679993,338.640015,345.690002,345.522827,0
2011-08-25,344.239990,347.809998,335.739990,336.329987,336.167328,0
2011-08-26,335.559998,347.399994,331.429993,345.779999,345.612762,0
2011-08-29,350.010010,358.450012,349.970001,358.440002,358.266663,0
2011-08-30,355.549988,360.399994,353.119995,358.230011,358.056763,0
2011-08-31,360.609985,363.630005,353.149994,355.790009,355.617950,0
2011-09-01,356.760010,359.200012,349.519989,349.850006,349.680817,0
2011-09-02,343.149994,345.070007,339.619995,341.459991,341.294861,0
2011-09-06,331.809998,339.619995,331.029999,339.089996,338.925995,0
2011-09-07,346.010010,354.429993,346.010010,354.260010,354.088684,0
2011-09-08,351.890015,361.109985,350.329987,352.149994,351.979675,0
2011-09-09,349.709991,357.920013,346.160004,348.399994,348.231506,0
2011-09-12,347.869995,358.959991,347.130005,358.959991,358.786377,0
2011-09-13,359.929993,367.239990,358.450012,366.170013,365.992920,0
2011-09-14,368.869995,379.739990,366.670013,375.730011,375.548309,0
2011-09-15,379.730011,382.170013,376.309998,381.089996,380.905701,0
2011-09-16,381.500000,385.839996,380.179993,381.910004,381.725311,0
2011-09-19,375.399994,379.790009,371.359985,377.489990,377.307434,0
2011-09-20,378.809998,380.399994,372.549988,372.760010,372.579742,0
2011-09-21,374.399994,377.250000,365.279999,365.369995,365.193298,0
2011-09-22,356.320007,356.709991,346.910004,352.779999,352.609375,0
2011-09-23,349.260010,361.380005,349.070007,359.950012,359.775940,0
2011-09-26,361.130005,361.320007,351.130005,359.500000,359.326141,0
2011-09-27,364.660004,373.690002,363.799988,366.010010,365.833008,0
2011-09-28,367.149994,367.859985,355.269989,355.359985,355.188110,0
2011-09-29,359.890015,361.320007,344.010010,350.820007,350.650330,0
2011-09-30,346.779999,348.399994,338.760010,338.820007,338.656128,0
2011-10-03,336.739990,340.480011,326.149994,326.369995,326.212158,0
2011-10-04,323.140015,340.350006,322.239990,340.230011,340.065460,0
2011-10-05,339.399994,351.690002,335.579987,350.779999,350.610352,0
2011-10-06,350.720001,355.309998,346.149994,355.170013,354.998230,0
2011-10-07,355.959991,361.079987,353.160004,356.730011,356.557495,0
2011-10-10,362.260010,368.410004,362.220001,366.790009,366.612610,0
2011-10-11,364.690002,367.489990,363.149994,365.700012,365.523163,0
2011-10-12,368.369995,373.010010,368.149994,369.179993,369.001434,0
2011-10-13,367.890015,377.489990,367.390015,376.600006,376.417877,0
2011-10-14,379.839996,381.290009,374.440002,380.859985,380.675781,0
2011-10-17,377.859985,378.320007,369.269989,370.309998,370.130890,0
2011-10-18,370.290009,379.559998,366.440002,378.660004,378.476868,0
2011-10-19,377.269989,377.480011,369.369995,370.160004,369.980988,0
2011-10-20,366.739990,366.739990,356.970001,363.880005,363.704010,0
2011-10-21,368.959991,376.820007,368.959991,372.100006,371.920044,0
2011-10-24,373.500000,385.130005,373.470001,384.649994,384.463959,0
2011-10-25,381.540009,384.660004,376.869995,377.459991,377.277435,0
2011-10-26,381.109985,383.660004,371.390015,379.480011,379.296478,0
2011-10-27,388.820007,398.019989,387.709991,395.739990,395.548584,0
2011-10-28,393.519989,396.630005,392.700012,396.329987,396.138306,0
2011-10-31,392.269989,392.480011,386.420013,386.489990,386.303070,0
2011-11-01,376.109985,378.510010,371.790009,374.049988,373.869080,0
2011-11-02,377.510010,379.220001,372.869995,375.880005,375.698212,0
2011-11-03,379.940002,387.779999,371.920013,387.149994,386.962769,0
2011-11-04,383.899994,392.839996,383.799988,391.480011,391.290680,0
2011-11-07,389.799988,391.869995,383.820007,390.869995,390.680969,0
2011-11-08,393.260010,394.970001,386.709991,393.220001,393.029816,0
2011-11-09,384.019989,384.070007,374.359985,375.040009,374.858612,0
2011-11-10,379.790009,380.790009,372.540009,378.149994,377.967102,0
2011-11-11,382.880005,392.989990,382.579987,391.600006,391.410614,0
2011-11-14,390.809998,393.059998,384.359985,386.559998,386.373047,0
2011-11-15,385.690002,394.380005,385.260010,392.230011,392.040314,0
2011-11-16,388.709991,396.059998,386.859985,389.920013,389.731445,0
2011-11-17,388.339996,388.480011,370.519989,374.350006,374.168945,0
2011-11-18,376.290009,376.690002,369.600006,371.250000,371.070465,0
2011-11-21,366.399994,366.529999,359.170013,364.200012,364.023865,0
2011-11-22,362.920013,366.649994,357.589996,359.660004,359.486053,0
2011-11-23,356.109985,356.130005,348.109985,348.170013,348.001617,0
2011-11-25,347.130005,351.579987,344.059998,344.140015,343.973572,0
2011-11-28,353.640015,357.570007,351.730011,355.170013,354.998230,0
2011-11-29,355.730011,358.290009,351.790009,352.619995,352.449463,0
2011-11-30,361.130005,373.589996,361.130005,373.320007,373.139465,0
2011-12-01,373.179993,376.079987,370.260010,375.309998,375.128479,0
2011-12-02,378.940002,381.100006,374.170013,374.570007,374.388855,0
2011-12-05,379.940002,381.899994,375.980011,378.119995,377.937134,0
2011-12-06,378.190002,379.369995,374.459991,377.410004,377.227478,0
2011-12-07,376.309998,382.850006,372.209991,381.850006,381.665344,0
2011-12-08,378.670013,382.859985,370.190002,371.130005,370.950500,0
2011-12-09,367.559998,377.040009,364.649994,375.670013,375.488342,0
2011-12-12,368.929993,368.929993,360.989990,365.149994,364.973389,0
2011-12-13,367.570007,369.269989,354.750000,356.529999,356.357574,0
2011-12-14,356.970001,358.170013,349.049988,350.730011,350.560394,0
2011-12-15,356.339996,357.140015,348.709991,350.040009,349.870728,0
2011-12-16,352.290009,357.829987,351.649994,352.859985,352.689331,0
2011-12-19,353.540009,354.500000,342.739990,343.359985,343.193939,0
2011-12-20,349.730011,359.619995,349.730011,358.730011,358.556519,0
2011-12-21,358.940002,359.709991,349.950012,354.450012,354.278595,0
2011-12-22,355.989990,368.029999,355.980011,366.809998,366.632599,0
2011-12-23,367.920013,368.820007,364.290009,368.600006,368.421753,0
2011-12-27,367.480011,371.019989,366.470001,368.010010,367.832031,0
2011-12-28,367.820007,368.290009,362.079987,362.589996,362.414642,0
